MONTH,DAY_OF_MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,ORIGIN,DEST,DEP_DEL15,DISTANCE,DEP_HOUR
4,14,1,UA,DEN,LAX,0,862.0,6
5,29,4,WN,Other,Other,0,281.0,5
4,7,1,G4,Other,Other,1,1129.0,9
10,11,6,OO,DFW,Other,0,603.0,15
4,26,6,AA,DFW,MIA,0,1121.0,7
8,10,7,UA,Other,Other,0,129.0,8
5,13,2,WN,Other,Other,0,255.0,12
11,11,2,MQ,Other,MIA,0,1068.0,16
6,7,6,NK,Other,Other,1,197.0,21
1,5,7,AA,PHX,Other,0,338.0,8
9,26,5,WN,Other,Other,1,296.0,17
1,7,2,UA,MCO,ORD,0,1005.0,12
11,29,6,F9,BOS,Other,0,563.0,11
5,3,6,WN,Other,Other,0,587.0,8
3,10,1,AS,Other,SEA,1,978.0,10
10,19,7,UA,SFO,PHX,0,651.0,16
7,17,4,OO,Other,MSP,0,114.0,11
8,9,6,AA,DFW,Other,1,431.0,8
5,14,3,OO,Other,SEA,0,399.0,5
8,10,7,AS,Other,ORD,0,1739.0,7
8,15,5,OH,CLT,Other,0,416.0,15
6,27,5,B6,EWR,Other,0,1068.0,6
12,29,1,NK,LGA,DTW,0,502.0,8
11,6,4,WN,Other,Other,1,973.0,15
2,11,2,MQ,MIA,Other,0,204.0,14
4,12,6,UA,PHX,EWR,0,2133.0,7
11,15,6,UA,LAS,Other,0,2065.0,13
10,13,1,AA,Other,DFW,0,926.0,19
5,5,1,MQ,DFW,Other,0,461.0,8
10,30,4,WN,Other,Other,0,281.0,22
4,12,6,OO,SEA,Other,0,228.0,15
7,12,6,YX,MIA,DCA,1,919.0,11
9,15,1,WN,Other,Other,0,404.0,12
10,16,4,UA,MCO,Other,0,895.0,11
3,23,7,AA,DFW,ATL,0,731.0,10
9,3,3,AA,DFW,Other,0,987.0,10
1,3,5,MQ,DFW,Other,1,404.0,13
5,8,4,AA,Other,ORD,0,1120.0,8
4,8,2,DL,SLC,PHX,0,507.0,17
11,6,4,DL,MSP,LGA,1,1020.0,10
8,7,4,WN,Other,SFO,1,447.0,10
8,5,2,YX,Other,ORD,0,264.0,14
6,9,1,DL,DFW,DTW,1,986.0,18
10,18,6,AA,DFW,Other,0,1431.0,11
7,15,2,AS,Other,Other,0,1027.0,7
9,22,1,DL,Other,LAX,1,2475.0,13
12,19,5,AA,Other,DFW,0,1158.0,11
1,16,4,AA,PHX,DFW,1,868.0,11
12,30,2,WN,Other,LAS,1,1642.0,12
6,8,7,DL,Other,Other,0,1028.0,11
6,7,6,WN,SLC,LAS,0,368.0,13
4,17,4,WN,Other,Other,0,781.0,19
4,6,7,AA,MIA,LGA,0,1096.0,17
6,28,6,OO,Other,DTW,1,311.0,16
12,18,4,MQ,Other,ORD,1,135.0,11
9,14,7,F9,Other,ATL,0,581.0,18
1,29,3,B6,Other,BOS,0,1237.0,16
12,29,1,AA,MIA,Other,1,1089.0,8
1,8,3,DL,Other,ATL,0,321.0,14
12,1,1,WN,Other,Other,1,391.0,13
1,29,3,WN,Other,Other,0,293.0,11
7,15,2,OO,LAX,Other,0,308.0,9
12,29,1,AA,PHX,MSP,0,1276.0,9
12,30,2,UA,IAH,DFW,0,224.0,14
6,28,6,WN,Other,Other,0,725.0,19
7,8,2,MQ,Other,ORD,0,135.0,14
5,29,4,WN,SEA,DEN,1,1024.0,5
2,4,2,AA,Other,MIA,1,1393.0,6
10,21,2,NK,Other,MCO,0,834.0,17
5,16,5,AS,SEA,Other,1,909.0,11
8,3,7,OO,Other,ORD,0,397.0,15
9,18,4,OO,SLC,LAX,0,590.0,7
6,13,5,WN,MCO,Other,0,973.0,8
9,5,5,AA,CLT,Other,0,542.0,10
9,22,1,AA,MCO,DCA,1,759.0,16
7,21,1,OO,Other,PHX,1,509.0,16
1,11,6,UA,DEN,SFO,0,967.0,11
12,20,6,AA,MIA,MCO,0,192.0,17
10,22,3,DL,MCO,LAX,0,2218.0,16
9,1,1,F9,ORD,DFW,0,802.0,17
5,29,4,DL,ATL,Other,0,332.0,11
1,18,6,WN,Other,Other,0,837.0,14
3,21,5,UA,SFO,SEA,0,679.0,13
5,27,2,UA,Other,DEN,1,196.0,7
11,9,7,UA,IAH,DEN,0,861.0,11
7,8,2,DL,ATL,DEN,1,1199.0,21
5,16,5,AA,DEN,CLT,0,1337.0,10
11,12,3,AS,LAX,EWR,0,2454.0,7
1,5,7,WN,DCA,Other,1,562.0,6
3,12,3,UA,Other,ORD,0,4243.0,17
6,1,7,WN,SFO,DEN,0,967.0,10
7,11,5,WN,Other,LAS,0,258.0,17
8,26,2,AA,Other,DCA,0,482.0,6
8,28,4,WN,DEN,Other,0,775.0,5
4,8,2,WN,Other,LAX,1,1390.0,17
11,7,5,DL,ATL,Other,0,1269.0,21
10,31,5,DL,ATL,Other,0,304.0,13
5,24,6,AA,DFW,Other,1,931.0,18
11,22,6,OH,DFW,Other,0,603.0,8
6,2,1,AS,Other,SEA,0,399.0,17
2,12,3,MQ,ORD,Other,1,491.0,15
7,11,5,UA,DEN,Other,0,846.0,16
4,26,6,OO,Other,SFO,0,550.0,10
12,12,5,OO,PHX,Other,0,425.0,8
6,10,2,NK,LAX,ATL,1,1947.0,12
7,20,7,AA,MIA,Other,0,1013.0,13
10,10,5,NK,MCO,IAH,0,854.0,10
3,29,6,WN,Other,Other,0,2614.0,10
9,5,5,DL,BOS,SLC,0,2105.0,6
11,12,3,AS,Other,Other,0,1542.0,9
12,30,2,AA,MIA,DCA,1,919.0,8
2,28,5,AA,MIA,Other,1,661.0,17
2,19,3,WN,DEN,Other,1,1014.0,17
1,18,6,WN,Other,Other,0,632.0,11
7,11,5,DL,LAS,ATL,0,1747.0,11
6,29,7,WN,Other,DEN,1,836.0,16
6,30,1,F9,Other,MCO,1,861.0,22
3,18,2,UA,Other,SFO,0,2367.0,13
9,13,6,WN,Other,SFO,0,1735.0,9
2,7,5,WN,Other,Other,0,409.0,8
4,13,7,AA,Other,DFW,0,1205.0,18
7,16,3,DL,MSP,MCO,1,1310.0,15
6,10,2,OH,CLT,Other,0,416.0,11
1,2,4,WN,Other,Other,0,341.0,11
11,13,4,OO,MSP,Other,0,408.0,8
8,8,5,UA,EWR,ORD,0,719.0,11
8,26,2,AA,ATL,MIA,0,594.0,9
6,10,2,AS,SEA,Other,0,605.0,19
3,6,4,AA,ORD,Other,0,1144.0,8
7,26,6,OO,PHX,SEA,0,1107.0,17
2,10,1,WN,PHX,LAX,0,370.0,16
3,19,3,WN,PHX,SFO,0,651.0,21
9,8,1,OO,Other,LAS,1,258.0,18
10,1,3,UA,Other,IAH,0,305.0,14
2,20,4,DL,LGA,DTW,1,502.0,20
2,4,2,OH,DCA,Other,0,310.0,10
9,23,2,WN,Other,Other,0,1237.0,11
3,21,5,F9,Other,Other,0,1174.0,17
2,12,3,WN,DEN,Other,0,819.0,9
11,18,2,UA,Other,ORD,0,678.0,18
9,9,2,AS,SEA,SFO,0,679.0,17
7,30,3,AA,DFW,Other,1,1021.0,15
10,24,5,OO,Other,DFW,0,846.0,12
4,25,5,UA,Other,DEN,1,991.0,16
10,22,3,OO,SFO,Other,1,447.0,12
4,13,7,B6,Other,BOS,0,563.0,11
11,28,5,MQ,Other,DFW,0,247.0,10
5,3,6,UA,Other,IAH,0,191.0,18
6,12,4,DL,Other,SLC,0,2125.0,0
3,24,1,UA,DFW,IAH,0,224.0,7
7,15,2,AA,Other,PHX,1,952.0,7
5,27,2,UA,LAX,EWR,0,2454.0,8
2,10,1,F9,DEN,Other,0,853.0,9
10,9,4,B6,DCA,Other,0,899.0,10
1,15,3,AA,Other,DFW,0,431.0,9
7,5,6,AA,Other,PHX,1,338.0,16
5,3,6,AA,CLT,Other,1,1095.0,18
1,3,5,UA,Other,LAX,0,2556.0,22
8,11,1,DL,Other,SFO,0,2586.0,15
2,14,5,OO,Other,DTW,0,243.0,10
9,11,4,NK,LAS,Other,1,2106.0,10
2,2,7,B6,Other,LAX,0,2343.0,18
10,5,7,AA,DFW,Other,0,592.0,22
1,5,7,AA,Other,MIA,0,1214.0,5
11,29,6,MQ,Other,DFW,0,140.0,6
3,9,7,WN,SLC,Other,0,588.0,17
5,9,5,OO,Other,DTW,0,228.0,13
9,17,3,WN,Other,Other,0,216.0,20
9,1,1,F9,PHX,IAH,0,1009.0,16
2,28,5,OH,CLT,Other,0,328.0,11
6,11,3,OO,ORD,Other,1,1498.0,19
1,3,5,WN,Other,Other,1,404.0,20
3,19,3,OO,PHX,Other,0,425.0,20
11,16,7,F9,DEN,MCO,0,1547.0,0
9,11,4,OO,Other,ORD,0,436.0,7
7,6,7,AS,SEA,Other,0,956.0,12
2,20,4,WN,DEN,Other,0,1506.0,6
7,10,4,AA,MIA,Other,1,489.0,22
12,16,2,DL,MSP,Other,0,1050.0,10
5,26,1,WN,Other,PHX,0,1814.0,15
4,13,7,NK,Other,CLT,0,600.0,14
11,4,2,WN,Other,Other,0,437.0,11
3,8,6,WN,Other,Other,0,873.0,10
4,8,2,OO,Other,PHX,0,833.0,18
11,25,2,DL,ATL,Other,1,444.0,16
10,14,2,DL,ATL,LAX,0,1947.0,9
11,26,3,YX,BOS,Other,0,901.0,11
10,16,4,WN,Other,Other,0,296.0,18
12,23,2,F9,ATL,LAX,0,1947.0,11
1,4,6,AA,DFW,Other,0,550.0,11
6,20,5,NK,PHX,LAS,0,255.0,12
9,28,7,UA,ORD,Other,0,1120.0,10
3,27,4,AS,EWR,SEA,0,2402.0,7
10,17,5,AS,SEA,Other,0,1050.0,13
7,6,7,OO,Other,ATL,0,533.0,6
1,8,3,AS,Other,DCA,0,2350.0,9
8,8,5,WN,Other,Other,0,677.0,14
5,18,7,UA,LAX,Other,0,1242.0,19
2,27,4,UA,IAH,Other,0,936.0,19
1,5,7,AS,SEA,Other,1,937.0,13
2,5,3,WN,DEN,ORD,0,888.0,10
11,9,7,DL,Other,DTW,1,629.0,14
5,26,1,WN,Other,Other,0,1642.0,15
4,27,7,OO,IAH,Other,1,744.0,9
11,8,6,AA,Other,DFW,0,821.0,11
11,14,5,UA,Other,EWR,0,628.0,19
7,26,6,AA,Other,DFW,0,1616.0,7
12,24,3,DL,MSP,SLC,0,991.0,14
12,11,4,G4,Other,Other,0,527.0,13
12,15,1,G4,Other,Other,0,1173.0,20
5,26,1,DL,ATL,Other,1,692.0,17
12,5,5,OO,ATL,Other,0,589.0,19
2,2,7,F9,EWR,Other,1,1608.0,13
5,29,4,AA,DCA,CLT,0,331.0,10
1,12,7,AA,Other,DFW,0,175.0,6
4,2,3,UA,ORD,Other,1,588.0,20
3,25,2,OH,CLT,Other,1,88.0,16
5,23,5,NK,CLT,EWR,0,529.0,11
12,4,4,AA,DFW,Other,0,448.0,14
6,21,6,OO,LAX,Other,0,308.0,21
7,20,7,DL,ATL,SFO,1,2139.0,22
10,27,1,WN,MCO,Other,1,616.0,21
8,3,7,OO,Other,SEA,1,129.0,19
2,28,5,UA,DEN,LAX,0,862.0,10
9,28,7,B6,LAX,Other,0,2475.0,15
8,29,5,WN,Other,Other,0,1407.0,12
11,8,6,F9,Other,MCO,1,757.0,13
6,20,5,OO,Other,SFO,0,1504.0,13
11,28,5,AA,IAH,DFW,0,224.0,14
1,20,1,DL,SLC,DCA,1,1851.0,9
5,22,4,DL,ATL,Other,0,373.0,18
6,13,5,UA,Other,IAH,0,1190.0,16
7,22,2,OO,PHX,Other,1,438.0,8
5,27,2,DL,ATL,Other,0,153.0,9
8,17,7,WN,LAX,Other,0,2329.0,21
8,30,6,B6,MCO,Other,0,1188.0,5
4,13,7,WN,Other,Other,0,273.0,21
9,12,5,OO,Other,Other,0,823.0,11
5,13,2,UA,Other,DEN,0,349.0,7
4,14,1,DL,DTW,Other,0,456.0,16
6,4,3,OO,DEN,Other,0,212.0,9
4,4,5,WN,Other,Other,1,239.0,10
10,20,1,AS,Other,Other,0,859.0,17
6,10,2,OO,SEA,Other,0,605.0,17
4,7,1,YX,Other,Other,1,483.0,20
11,14,5,UA,Other,DEN,0,996.0,5
7,29,2,OO,ORD,Other,0,416.0,16
5,20,2,DL,ATL,EWR,1,746.0,12
10,23,4,WN,Other,LAS,0,700.0,15
2,27,4,DL,ORD,DTW,0,235.0,6
4,13,7,UA,ORD,DCA,0,612.0,16
11,29,6,UA,EWR,LAX,0,2454.0,18
1,19,7,HA,Other,BOS,1,5095.0,15
1,8,3,OH,Other,DFW,0,785.0,15
8,27,3,YX,Other,EWR,0,642.0,6
1,3,5,WN,Other,LAS,1,258.0,14
6,17,2,DL,Other,ATL,0,1184.0,6
12,12,5,MQ,DFW,Other,1,835.0,11
6,15,7,AA,ORD,Other,0,177.0,16
10,29,3,DL,Other,ATL,0,2172.0,6
12,9,2,WN,Other,Other,0,2395.0,11
5,22,4,AA,Other,Other,0,920.0,11
3,26,3,UA,ORD,Other,0,783.0,18
7,16,3,OO,ORD,Other,1,130.0,15
4,7,1,UA,EWR,LAS,0,2227.0,6
9,27,6,AA,CLT,BOS,0,728.0,18
6,22,7,AA,LAX,ORD,0,1744.0,17
8,4,1,WN,Other,Other,0,1751.0,6
1,24,5,AA,Other,DFW,0,1102.0,15
3,9,7,UA,IAH,Other,0,844.0,20
11,27,4,OO,Other,Other,0,279.0,10
8,11,1,YX,Other,DCA,0,313.0,17
1,14,2,WN,Other,Other,0,1053.0,13
6,7,6,AS,Other,SFO,0,1504.0,16
2,17,1,OO,ORD,Other,1,343.0,18
5,11,7,DL,Other,ATL,0,317.0,6
4,14,1,OH,Other,DFW,1,237.0,16
8,13,3,AS,SEA,Other,1,564.0,11
2,1,6,DL,Other,LGA,1,1080.0,11
8,5,2,AA,Other,DFW,0,247.0,9
2,20,4,UA,Other,DEN,1,909.0,15
9,22,1,WN,PHX,Other,0,1044.0,13
12,29,1,HA,Other,Other,0,216.0,19
10,23,4,WN,Other,ATL,1,484.0,16
7,23,3,MQ,Other,ORD,0,303.0,7
4,1,2,OO,SLC,LAX,1,590.0,16
10,6,1,DL,ATL,Other,1,821.0,12
6,28,6,YX,Other,MIA,1,701.0,6
12,24,3,WN,ATL,Other,0,696.0,18
7,5,6,WN,Other,LAS,1,1642.0,17
5,3,6,B6,Other,Other,0,1204.0,19
8,18,1,YX,Other,LGA,0,812.0,16
7,19,6,OO,PHX,LAX,0,370.0,10
1,29,3,WN,LAS,Other,0,231.0,7
7,21,1,WN,Other,Other,0,419.0,5
10,30,4,WN,Other,Other,1,404.0,13
3,4,2,AS,SEA,Other,0,224.0,11
2,6,4,WN,Other,Other,0,251.0,17
5,10,6,WN,Other,MCO,0,895.0,12
11,20,4,AA,CLT,LGA,0,544.0,18
12,6,6,WN,Other,LAS,0,397.0,10
6,23,1,OH,Other,DCA,1,437.0,12
1,12,7,AA,DFW,EWR,1,1372.0,15
10,1,3,WN,Other,LAS,0,226.0,14
3,1,6,WN,LAS,Other,0,1235.0,7
8,23,6,UA,Other,LAX,0,2052.0,7
10,6,1,WN,Other,Other,0,587.0,19
1,16,4,OO,Other,DFW,0,435.0,6
1,13,1,AA,ORD,DCA,0,612.0,6
1,7,2,MQ,ORD,MSP,1,334.0,9
10,2,4,OO,ATL,Other,1,566.0,9
11,21,5,WN,Other,Other,0,756.0,7
8,9,6,WN,Other,LAX,0,1390.0,8
4,18,5,G4,LAS,Other,0,259.0,13
3,25,2,AA,SFO,DFW,0,1464.0,16
5,27,2,DL,ATL,Other,0,526.0,9
6,14,6,AA,Other,PHX,0,304.0,6
9,21,7,DL,ATL,Other,0,481.0,22
3,24,1,B6,Other,Other,1,1111.0,20
9,1,1,DL,MSP,Other,0,596.0,20
3,28,5,UA,MIA,Other,0,921.0,12
2,6,4,AA,PHX,Other,0,2845.0,11
11,6,4,AA,DFW,CLT,1,935.0,20
3,18,2,B6,Other,Other,0,1136.0,7
8,10,7,UA,Other,IAH,1,305.0,14
11,6,4,AA,DFW,Other,0,328.0,16
12,22,1,WN,Other,Other,0,842.0,21
5,9,5,NK,BOS,Other,0,738.0,14
7,24,4,WN,Other,Other,0,1164.0,11
12,6,6,WN,Other,Other,0,883.0,17
6,19,4,WN,DEN,Other,0,533.0,14
2,10,1,AA,MIA,BOS,0,1258.0,8
4,21,1,WN,LAS,Other,1,407.0,7
7,20,7,YX,LGA,Other,1,461.0,20
8,12,2,WN,DEN,Other,0,1290.0,10
9,21,7,WN,PHX,Other,1,369.0,19
9,29,1,WN,Other,Other,0,650.0,8
10,8,3,AA,EWR,PHX,0,2133.0,7
9,16,2,WN,SFO,DEN,0,967.0,12
6,30,1,AA,LGA,ORD,1,733.0,8
12,24,3,WN,Other,PHX,0,1788.0,7
11,19,3,WN,Other,Other,0,404.0,7
1,28,2,AA,PHX,Other,0,2153.0,16
12,10,3,AA,LGA,MIA,0,1096.0,11
8,25,1,B6,LGA,Other,0,1010.0,21
5,6,2,WN,ATL,Other,0,874.0,14
11,22,6,WN,Other,DEN,0,850.0,14
6,1,7,OO,Other,DFW,0,247.0,14
12,25,4,WN,Other,MCO,0,1066.0,15
11,10,1,OH,Other,DFW,0,282.0,14
7,20,7,WN,Other,PHX,0,843.0,21
11,10,1,WN,Other,LAX,0,1242.0,13
4,27,7,NK,Other,LAS,0,407.0,7
4,12,6,AA,DFW,Other,0,603.0,21
8,22,5,MQ,Other,DCA,0,323.0,6
7,23,3,DL,ATL,BOS,0,946.0,19
5,3,6,HA,Other,Other,0,100.0,17
12,4,4,DL,ATL,Other,0,813.0,22
11,30,7,UA,Other,DEN,0,991.0,21
2,16,7,AA,MIA,Other,0,1089.0,8
6,25,3,WN,Other,PHX,0,872.0,11
6,18,3,UA,Other,DEN,0,836.0,18
4,6,7,WN,Other,LGA,0,764.0,11
12,5,5,WN,PHX,MSP,0,1276.0,9
8,15,5,F9,MCO,Other,1,862.0,22
2,16,7,YX,ORD,Other,0,177.0,15
8,22,5,G4,Other,Other,1,729.0,12
7,19,6,WN,Other,Other,0,216.0,8
5,17,6,DL,SLC,DFW,0,989.0,13
10,15,3,WN,Other,Other,1,1035.0,13
6,28,6,AS,Other,SEA,0,389.0,17
9,21,7,DL,MSP,Other,0,1522.0,18
8,11,1,MQ,Other,DFW,0,396.0,14
5,30,5,OO,SFO,Other,0,620.0,21
6,19,4,UA,EWR,Other,1,1167.0,14
11,15,6,UA,DEN,LAS,0,628.0,11
1,5,7,MQ,ORD,Other,0,491.0,8
10,30,4,MQ,ORD,Other,0,491.0,13
5,23,5,WN,Other,PHX,0,328.0,6
5,6,2,WN,Other,Other,1,937.0,20
6,20,5,YX,EWR,Other,1,569.0,21
5,21,3,AA,Other,MIA,0,806.0,17
7,11,5,WN,MCO,Other,0,971.0,19
11,22,6,NK,Other,EWR,0,645.0,5
12,14,7,DL,Other,DTW,1,549.0,13
10,22,3,AS,SFO,Other,1,2586.0,22
3,26,3,UA,SLC,ORD,0,1250.0,12
10,31,5,YX,BOS,Other,0,187.0,9
9,23,2,MQ,Other,DFW,0,482.0,18
8,24,7,YX,Other,ORD,0,413.0,8
5,23,5,OO,DEN,Other,0,852.0,11
7,19,6,DL,ATL,Other,0,425.0,7
2,16,7,WN,Other,LGA,0,1107.0,6
6,27,5,DL,SLC,LAS,1,368.0,17
11,12,3,YX,BOS,Other,0,473.0,9
7,16,3,OO,Other,DEN,0,845.0,5
3,3,1,UA,Other,EWR,0,1065.0,11
12,5,5,G4,Other,Other,1,477.0,19
5,25,7,G4,Other,Other,1,917.0,20
11,23,7,OO,DTW,Other,0,306.0,8
3,9,7,OO,Other,DEN,0,152.0,7
11,22,6,UA,Other,ORD,0,1726.0,6
3,20,4,MQ,ORD,Other,1,717.0,18
6,26,4,AA,CLT,Other,0,2077.0,7
4,6,7,DL,LGA,Other,0,1076.0,9
10,7,2,OH,Other,CLT,0,91.0,19
7,25,5,OO,ORD,Other,1,84.0,17
6,11,3,OO,Other,ORD,0,157.0,18
5,8,4,B6,Other,MCO,0,1189.0,16
7,31,4,UA,Other,Other,1,811.0,17
10,16,4,AS,BOS,Other,0,2588.0,18
9,30,2,DL,DTW,Other,0,456.0,8
2,16,7,UA,Other,ORD,1,4184.0,17
3,17,1,WN,DEN,SEA,1,1024.0,22
11,26,3,MQ,Other,DFW,0,690.0,6
7,31,4,UA,PHX,EWR,0,2133.0,23
7,14,1,WN,Other,Other,1,296.0,22
7,22,2,WN,DCA,Other,0,601.0,18
4,10,4,F9,Other,MCO,0,1041.0,9
10,15,3,AA,ORD,DCA,1,612.0,20
1,3,5,DL,DTW,PHX,0,1671.0,20
5,14,3,AA,SFO,MIA,0,2585.0,7
11,20,4,AS,Other,SEA,1,1050.0,13
1,31,5,YX,ORD,Other,0,760.0,17
4,2,3,WN,LAS,Other,1,231.0,15
8,9,6,AS,Other,SEA,0,1965.0,18
5,20,2,AA,DFW,BOS,0,1562.0,14
12,29,1,YX,ORD,DTW,1,235.0,15
12,5,5,WN,Other,Other,0,1050.0,17
3,25,2,OO,Other,ORD,1,84.0,18
7,10,4,AS,Other,Other,0,1715.0,7
6,29,7,AS,Other,Other,0,859.0,19
6,9,1,DL,Other,ATL,0,712.0,6
3,14,5,OH,DCA,Other,1,590.0,22
6,9,1,G4,Other,Other,0,685.0,15
1,28,2,DL,MCO,ATL,0,404.0,6
10,18,6,YX,Other,BOS,0,187.0,17
12,14,7,WN,Other,DEN,1,1506.0,10
6,17,2,AA,MIA,ATL,0,594.0,8
11,10,1,B6,Other,Other,1,1211.0,12
4,27,7,WN,Other,Other,0,666.0,11
1,14,2,DL,ATL,DCA,0,547.0,21
11,21,5,UA,LAS,LAX,0,236.0,19
2,4,2,WN,Other,MCO,0,994.0,8
3,31,1,DL,SLC,Other,0,574.0,20
9,15,1,WN,Other,LAX,0,1211.0,14
6,20,5,WN,Other,Other,0,822.0,13
9,3,3,DL,ATL,DFW,0,731.0,13
1,20,1,WN,Other,Other,0,404.0,13
5,13,2,AA,Other,ORD,0,837.0,6
5,6,2,OO,DEN,Other,0,303.0,11
9,15,1,WN,LAS,Other,0,407.0,11
12,25,4,AA,Other,CLT,0,742.0,8
12,24,3,G4,Other,Other,0,1394.0,11
11,21,5,AA,CLT,PHX,0,1773.0,9
4,18,5,YX,DCA,LGA,1,214.0,6
6,5,4,DL,DFW,LGA,0,1389.0,17
11,8,6,DL,LAS,SEA,0,867.0,17
10,18,6,OO,Other,PHX,0,962.0,5
8,23,6,MQ,DFW,Other,1,642.0,15
9,27,6,UA,DFW,EWR,0,1372.0,17
6,21,6,AS,Other,SEA,0,1694.0,6
9,2,2,WN,Other,Other,0,327.0,17
9,13,6,OO,Other,SEA,0,224.0,5
3,25,2,AA,Other,CLT,0,257.0,6
3,26,3,OH,Other,Other,1,515.0,7
9,1,1,AA,DFW,Other,1,929.0,20
10,5,7,WN,Other,Other,0,423.0,11
6,21,6,AA,Other,MIA,0,1013.0,13
5,31,6,G4,Other,Other,0,489.0,21
7,2,3,OO,Other,Other,0,417.0,19
4,11,5,WN,Other,Other,0,342.0,10
6,29,7,G4,Other,Other,1,994.0,17
1,8,3,YX,Other,DCA,0,414.0,6
12,11,4,WN,LAS,Other,1,173.0,13
2,4,2,MQ,DCA,Other,0,963.0,19
2,17,1,AA,DFW,SLC,1,989.0,18
5,23,5,DL,SLC,IAH,0,1195.0,13
6,4,3,YX,BOS,DCA,1,399.0,21
11,7,5,WN,Other,SLC,1,584.0,12
5,16,5,UA,Other,DEN,0,1290.0,8
3,17,1,UA,IAH,Other,0,1825.0,10
3,10,1,UA,ORD,Other,0,622.0,18
9,26,5,OH,Other,CLT,0,646.0,16
4,14,1,WN,Other,SLC,1,626.0,13
5,22,4,WN,Other,LAS,0,407.0,14
4,8,2,AA,LAS,DFW,0,1055.0,14
4,11,5,OO,DEN,Other,0,627.0,14
7,24,4,DL,Other,LGA,0,1047.0,14
9,7,7,WN,BOS,Other,1,861.0,17
8,17,7,WN,Other,Other,0,1046.0,20
10,29,3,UA,EWR,LAS,1,2227.0,19
5,11,7,OO,Other,IAH,0,201.0,13
1,25,6,AA,DFW,LAS,0,1055.0,17
7,11,5,NK,ATL,Other,1,666.0,18
9,11,4,OO,Other,Other,0,294.0,15
7,7,1,NK,Other,EWR,0,1569.0,9
3,16,7,DL,Other,ATL,1,356.0,18
5,5,1,WN,Other,Other,1,307.0,21
9,29,1,OO,Other,IAH,1,395.0,7
3,21,5,WN,Other,MCO,0,802.0,15
6,22,7,OO,Other,ORD,1,607.0,6
2,21,5,WN,DEN,Other,0,533.0,6
12,31,3,OH,DFW,Other,0,861.0,9
7,27,7,DL,Other,BOS,0,1197.0,19
11,9,7,WN,Other,PHX,0,879.0,7
3,12,3,WN,Other,Other,0,296.0,11
2,2,7,UA,Other,Other,0,901.0,18
8,19,2,OH,DCA,Other,1,762.0,20
10,13,1,UA,DFW,ORD,0,802.0,10
12,3,3,B6,Other,BOS,0,187.0,6
9,20,6,AA,Other,CLT,0,583.0,6
7,20,7,WN,DEN,Other,0,1359.0,10
2,22,6,WN,LAS,Other,0,345.0,12
4,19,6,OO,ORD,Other,0,286.0,10
1,31,5,DL,SLC,DTW,0,1481.0,6
1,26,7,WN,Other,LAS,1,604.0,17
8,21,4,YX,Other,Other,0,199.0,13
9,28,7,AA,Other,CLT,1,157.0,16
9,9,2,DL,EWR,DTW,0,488.0,16
12,24,3,AA,Other,DFW,0,931.0,14
11,13,4,WN,Other,Other,0,527.0,18
7,30,3,MQ,Other,DCA,0,501.0,11
8,31,7,WN,PHX,Other,0,1037.0,11
4,10,4,WN,LAS,PHX,0,255.0,14
12,14,7,UA,ORD,Other,0,1185.0,9
3,13,4,WN,LAS,Other,0,1521.0,5
9,21,7,WN,Other,Other,0,239.0,8
1,9,4,UA,Other,SFO,0,447.0,7
7,28,1,DL,MSP,DFW,0,852.0,7
10,15,3,AA,Other,Other,1,2454.0,12
11,9,7,UA,MCO,DEN,1,1547.0,15
1,4,6,NK,MCO,BOS,0,1121.0,6
9,1,1,OO,DTW,ORD,0,235.0,15
1,20,1,OO,SFO,LAX,0,337.0,15
4,10,4,YX,Other,DCA,0,500.0,7
5,6,2,AA,DFW,Other,1,761.0,20
9,11,4,F9,PHX,IAH,0,1009.0,7
4,1,2,AA,Other,MIA,0,700.0,8
6,9,1,DL,LAX,SFO,0,337.0,8
10,9,4,DL,ATL,Other,0,240.0,10
4,15,2,OH,Other,DCA,0,519.0,7
11,5,3,WN,Other,Other,0,437.0,11
12,24,3,AA,DFW,Other,1,733.0,18
4,13,7,OO,DEN,Other,0,649.0,20
4,30,3,DL,SFO,ATL,0,2139.0,23
11,29,6,AA,Other,Other,1,993.0,9
10,4,6,WN,Other,Other,0,338.0,7
8,28,4,AA,CLT,Other,0,328.0,23
2,11,2,B6,Other,LAS,0,2248.0,9
11,4,2,AS,DCA,LAX,0,2311.0,9
10,11,6,AA,Other,DFW,0,1303.0,8
11,30,7,UA,SFO,LAS,0,414.0,12
3,5,3,DL,LAX,SFO,0,337.0,16
12,27,6,UA,Other,SFO,0,447.0,17
2,13,4,OH,DFW,Other,0,603.0,11
2,9,7,F9,DEN,LAS,0,628.0,9
9,9,2,AA,DFW,PHX,0,868.0,17
11,3,1,DL,ATL,Other,0,377.0,15
9,19,5,YX,Other,EWR,0,642.0,6
3,18,2,OH,Other,CLT,0,577.0,12
7,6,7,AA,PHX,Other,1,1264.0,19
12,13,6,WN,Other,Other,0,562.0,7
6,18,3,WN,Other,Other,0,325.0,6
8,12,2,AS,EWR,LAX,0,2454.0,7
2,16,7,OO,IAH,Other,0,501.0,20
10,6,1,DL,MSP,Other,1,2519.0,15
2,7,5,AS,Other,Other,1,261.0,13
4,8,2,DL,MSP,DEN,0,680.0,9
9,6,6,WN,Other,Other,0,1313.0,14
