MONTH,DAY_OF_MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,ORIGIN,DEST,DEP_DEL15,DISTANCE,DEP_HOUR
10,22,3,UA,SFO,Other,0,2161.0,16
7,22,2,UA,Other,EWR,1,997.0,16
7,19,6,DL,LAS,DTW,0,1749.0,9
1,15,3,OH,CLT,Other,0,88.0,22
3,18,2,WN,Other,DEN,1,775.0,10
2,4,2,OO,LAX,Other,0,1187.0,17
6,14,6,OO,SLC,Other,0,493.0,14
4,3,4,UA,DEN,Other,0,896.0,10
6,23,1,UA,Other,ORD,0,409.0,9
12,13,6,WN,Other,Other,0,562.0,7
6,20,5,UA,Other,SFO,0,447.0,6
8,23,6,OO,SEA,Other,0,748.0,11
8,20,3,AA,EWR,DFW,1,1372.0,12
10,26,7,AA,Other,LAX,1,1242.0,20
4,1,2,UA,DEN,Other,0,853.0,13
7,30,3,OO,ORD,Other,0,108.0,9
7,25,5,OO,IAH,Other,1,374.0,12
11,17,1,NK,ORD,LGA,1,733.0,19
7,20,7,AA,SEA,CLT,0,2279.0,23
6,1,7,G4,Other,Other,1,709.0,20
10,6,1,DL,MSP,CLT,0,930.0,7
6,21,6,OO,LAX,Other,0,308.0,21
8,3,7,MQ,Other,ORD,0,522.0,9
5,3,6,UA,IAH,Other,0,817.0,12
6,24,2,WN,Other,Other,0,781.0,6
12,27,6,WN,Other,LAX,1,1242.0,22
5,24,6,OO,Other,ORD,0,491.0,7
8,13,3,OO,ORD,Other,0,900.0,11
1,1,3,AA,DFW,Other,0,1119.0,12
8,3,7,UA,DEN,SFO,0,967.0,20
11,6,4,WN,Other,Other,0,148.0,14
6,23,1,MQ,Other,DCA,0,356.0,14
6,18,3,DL,LAX,Other,0,1242.0,10
8,12,2,AA,DCA,Other,0,719.0,14
7,5,6,DL,LAX,DTW,0,1979.0,7
10,2,4,AA,DFW,Other,0,448.0,7
6,30,1,DL,SEA,Other,0,1448.0,17
12,15,1,DL,BOS,Other,1,1764.0,9
5,16,5,B6,Other,Other,0,1056.0,7
3,8,6,B6,ORD,Other,0,740.0,11
11,25,2,OO,Other,ORD,1,1437.0,12
1,19,7,WN,Other,Other,0,1838.0,8
6,12,4,UA,Other,IAH,1,1303.0,15
5,31,6,MQ,Other,DFW,0,977.0,6
9,8,1,OO,Other,MSP,0,174.0,10
8,15,5,OH,CLT,Other,0,333.0,21
11,24,1,AA,Other,DFW,0,1616.0,5
1,29,3,F9,ATL,Other,0,406.0,16
11,5,3,UA,SFO,EWR,1,2565.0,10
6,10,2,F9,DFW,ORD,0,802.0,14
8,16,6,UA,LAX,SEA,0,954.0,10
11,8,6,UA,LAX,DEN,0,862.0,8
5,11,7,DL,LAS,Other,0,1090.0,17
10,21,2,MQ,Other,DFW,0,926.0,5
11,18,2,OH,Other,ORD,1,240.0,12
2,25,2,UA,EWR,MIA,0,1085.0,8
8,14,4,WN,Other,Other,0,979.0,7
9,6,6,DL,ATL,Other,0,340.0,23
12,21,7,AA,DFW,LGA,1,1389.0,6
1,24,5,F9,Other,ATL,0,577.0,19
12,20,6,UA,Other,ORD,1,4213.0,18
7,7,1,AS,SEA,Other,0,1533.0,21
9,2,2,OO,Other,SLC,0,402.0,5
8,28,4,AA,MIA,ATL,0,594.0,16
10,23,4,WN,Other,PHX,0,1449.0,16
12,24,3,DL,LAS,Other,0,2248.0,23
5,8,4,UA,Other,ORD,0,2846.0,20
11,12,3,AA,Other,Other,0,1623.0,14
7,28,1,OO,PHX,Other,0,438.0,21
8,12,2,UA,SFO,MCO,0,2446.0,7
2,27,4,F9,MCO,Other,0,1041.0,16
6,16,1,WN,Other,Other,1,1481.0,20
9,11,4,OH,CLT,Other,0,290.0,15
10,16,4,WN,ATL,MCO,1,404.0,18
2,22,6,OH,DCA,Other,0,707.0,19
1,9,4,UA,MCO,Other,0,758.0,9
5,8,4,UA,ORD,LAS,0,1514.0,10
12,8,1,AS,Other,Other,1,539.0,17
5,27,2,WN,DEN,Other,0,1491.0,23
11,21,5,MQ,ORD,Other,1,315.0,10
4,7,1,AA,MIA,Other,0,806.0,15
7,5,6,WN,SLC,Other,0,1865.0,6
11,13,4,AA,MIA,CLT,0,650.0,7
9,18,4,F9,IAH,LAS,1,1222.0,18
12,30,2,OH,Other,DCA,0,519.0,14
7,7,1,YX,Other,DCA,0,762.0,18
2,23,7,DL,DCA,MSP,0,931.0,6
4,12,6,AS,SEA,Other,0,978.0,18
2,13,4,UA,Other,Other,0,3801.0,7
7,9,3,OH,Other,DCA,0,320.0,10
10,10,5,F9,MCO,Other,0,534.0,11
2,8,6,OO,Other,LAX,0,109.0,20
2,18,2,OO,DEN,LAX,1,862.0,13
9,25,4,NK,SLC,MCO,0,1931.0,13
8,18,1,OO,Other,SLC,0,411.0,8
11,6,4,WN,Other,Other,0,277.0,22
10,17,5,UA,Other,SFO,0,2522.0,6
11,19,3,OO,SEA,Other,0,224.0,7
7,7,1,DL,Other,ATL,0,304.0,13
11,10,1,DL,LGA,Other,1,1010.0,7
4,9,3,YX,Other,ORD,0,403.0,10
5,13,2,WN,Other,PHX,0,369.0,20
4,15,2,DL,Other,ATL,0,134.0,9
6,17,2,OO,Other,DFW,0,282.0,9
2,4,2,AA,ORD,MIA,0,1197.0,17
7,30,3,UA,Other,EWR,0,1092.0,6
4,22,2,UA,EWR,Other,0,404.0,16
8,20,3,OO,IAH,Other,0,913.0,9
11,22,6,YX,Other,ORD,0,783.0,12
7,5,6,DL,ATL,Other,0,151.0,9
5,6,2,AA,Other,PHX,0,1670.0,17
11,18,2,DL,Other,MSP,0,1517.0,14
3,23,7,F9,Other,LGA,0,431.0,15
11,21,5,UA,DFW,Other,0,1172.0,17
5,22,4,NK,ORD,Other,0,837.0,15
4,21,1,DL,Other,ATL,0,153.0,17
9,14,7,DL,DTW,Other,0,983.0,10
5,29,4,OO,Other,SLC,0,615.0,12
8,17,7,AA,LAS,DFW,0,1055.0,17
12,30,2,AA,ORD,Other,0,977.0,14
12,7,7,WN,Other,Other,1,137.0,9
3,27,4,DL,ATL,Other,0,743.0,21
8,10,7,B6,Other,DCA,0,383.0,15
9,14,7,AA,DFW,MCO,0,985.0,7
1,2,4,UA,Other,IAH,1,3904.0,20
6,28,6,OO,Other,MSP,0,190.0,6
11,8,6,WN,Other,MCO,0,667.0,7
4,15,2,HA,Other,Other,0,216.0,13
2,5,3,DL,DFW,ATL,0,731.0,16
2,8,6,AA,LAX,DFW,0,1235.0,6
7,31,4,WN,Other,Other,0,353.0,8
4,7,1,F9,Other,Other,0,1005.0,9
8,12,2,DL,DTW,Other,0,456.0,15
5,25,7,UA,Other,DEN,1,836.0,18
2,5,3,WN,Other,Other,1,289.0,11
9,14,7,WN,Other,Other,0,745.0,8
4,4,5,OO,Other,DEN,1,616.0,11
6,15,7,F9,Other,DTW,1,501.0,19
5,8,4,WN,Other,Other,0,919.0,18
1,14,2,DL,ATL,LGA,0,762.0,13
10,24,5,YX,DCA,LGA,0,214.0,11
9,15,1,DL,Other,SLC,0,626.0,9
10,4,6,AA,SFO,DFW,0,1464.0,5
12,2,2,DL,Other,ATL,0,366.0,18
10,20,1,OO,SLC,Other,0,422.0,8
11,28,5,HA,Other,Other,0,102.0,17
7,16,3,OH,CLT,Other,1,416.0,17
8,29,5,MQ,DFW,Other,0,304.0,12
11,25,2,UA,SFO,LAS,1,414.0,12
10,18,6,WN,Other,Other,0,210.0,12
4,11,5,MQ,ORD,Other,0,693.0,9
10,22,3,AA,CLT,LAS,0,1916.0,18
7,7,1,YX,Other,EWR,0,645.0,9
3,12,3,WN,Other,Other,0,869.0,13
9,14,7,WN,Other,Other,0,1216.0,21
5,19,1,UA,ORD,LAX,0,1744.0,15
11,4,2,AA,DFW,BOS,0,1562.0,7
10,26,7,OO,Other,DEN,0,582.0,18
8,9,6,OO,Other,DEN,0,420.0,6
9,24,3,UA,BOS,DEN,0,1754.0,9
1,17,5,OO,Other,MSP,0,908.0,6
10,22,3,OO,Other,Other,0,953.0,14
3,6,4,OO,Other,DEN,0,1086.0,9
1,12,7,DL,MSP,ORD,0,334.0,15
7,23,3,NK,Other,EWR,1,1504.0,18
10,27,1,UA,DEN,Other,0,1492.0,17
11,3,1,WN,Other,Other,0,323.0,18
6,14,6,OO,Other,DTW,0,155.0,6
8,18,1,WN,Other,LAS,0,258.0,15
5,4,7,F9,PHX,IAH,1,1009.0,17
11,22,6,AA,Other,DFW,0,772.0,12
11,4,2,DL,ATL,MCO,0,404.0,11
6,2,1,YX,LGA,BOS,0,184.0,12
11,30,7,UA,ORD,DFW,0,802.0,7
7,2,3,WN,DEN,SEA,0,1024.0,9
9,29,1,WN,Other,LAS,0,345.0,15
2,15,6,OO,LAX,SLC,0,590.0,9
7,6,7,G4,Other,Other,1,859.0,19
1,10,5,AA,Other,DFW,0,1061.0,5
9,8,1,DL,Other,ATL,0,164.0,5
10,3,5,AA,Other,CLT,0,2078.0,22
12,17,3,UA,DEN,Other,0,533.0,13
12,16,2,AS,Other,Other,0,933.0,7
4,23,3,MQ,Other,DFW,1,134.0,6
10,9,4,B6,BOS,LAS,0,2381.0,8
7,16,3,DL,Other,MSP,0,1050.0,11
9,1,1,WN,DEN,Other,0,895.0,20
6,18,3,OO,SEA,Other,0,234.0,21
4,25,5,OO,DEN,Other,1,455.0,15
11,16,7,OO,SEA,Other,0,605.0,16
8,2,6,WN,LAS,Other,0,1235.0,13
7,21,1,DL,Other,ATL,0,352.0,9
12,11,4,AA,PHX,Other,0,1489.0,10
1,26,7,F9,MCO,Other,0,895.0,10
5,25,7,UA,SEA,IAH,0,1874.0,23
7,7,1,WN,Other,DEN,0,775.0,12
3,6,4,WN,Other,Other,0,667.0,20
7,22,2,NK,LAX,LAS,1,236.0,19
7,4,5,UA,LAS,SFO,0,414.0,8
6,20,5,AA,CLT,ORD,1,599.0,22
5,20,2,WN,Other,LAS,0,763.0,5
9,22,1,OH,DFW,Other,1,309.0,9
6,10,2,AA,LGA,CLT,0,544.0,19
4,13,7,UA,LAS,EWR,0,2227.0,14
11,25,2,MQ,Other,ORD,0,137.0,19
9,13,6,WN,SEA,PHX,0,1107.0,7
10,31,5,AA,Other,ORD,1,977.0,6
5,19,1,AA,Other,ORD,0,678.0,5
6,18,3,UA,ORD,Other,1,837.0,10
3,31,1,OO,Other,Other,0,569.0,17
7,15,2,DL,Other,ATL,0,317.0,19
3,17,1,MQ,Other,ORD,0,258.0,16
2,12,3,DL,ATL,IAH,0,689.0,16
9,6,6,OO,Other,DEN,0,649.0,10
11,1,6,UA,Other,IAH,0,1334.0,6
6,17,2,WN,Other,Other,1,725.0,11
7,27,7,WN,Other,Other,0,1164.0,11
2,8,6,DL,LAS,Other,0,2248.0,23
8,10,7,UA,IAH,Other,0,1303.0,16
4,20,7,NK,MCO,BOS,0,1121.0,9
9,24,3,G4,LAS,Other,0,1210.0,10
8,3,7,OO,Other,ORD,0,324.0,14
4,29,2,AA,Other,DFW,0,175.0,18
3,20,4,WN,DEN,Other,0,895.0,11
1,24,5,WN,MIA,ATL,0,594.0,15
5,13,2,UA,Other,Other,0,1606.0,16
8,20,3,WN,MCO,MIA,1,192.0,19
10,24,5,UA,Other,ORD,0,296.0,11
2,28,5,WN,Other,Other,0,1105.0,19
3,10,1,YX,Other,LGA,0,812.0,6
7,9,3,UA,Other,EWR,1,820.0,16
7,3,4,WN,Other,Other,0,419.0,5
11,29,6,OO,Other,DEN,1,125.0,19
7,3,4,DL,SEA,Other,0,1533.0,21
2,2,7,F9,MCO,Other,0,861.0,16
4,5,6,UA,ORD,Other,0,264.0,17
9,30,2,F9,EWR,Other,0,1608.0,22
6,6,5,OO,ORD,Other,0,588.0,15
11,19,3,OO,DFW,Other,0,312.0,14
6,2,1,F9,MIA,LAS,0,2174.0,7
7,4,5,DL,Other,ATL,0,317.0,13
9,12,5,OH,Other,DCA,0,310.0,20
8,24,7,MQ,Other,DFW,0,692.0,6
2,6,4,OO,Other,DEN,0,483.0,17
6,21,6,YX,Other,Other,0,576.0,19
8,17,7,DL,Other,ATL,0,432.0,8
12,4,4,AA,CLT,Other,0,575.0,12
7,12,6,F9,SFO,MCO,1,2446.0,20
9,14,7,B6,Other,Other,0,273.0,20
8,29,5,AA,DCA,Other,1,590.0,10
2,28,5,UA,EWR,PHX,0,2133.0,11
4,1,2,AA,DFW,MSP,0,852.0,7
2,6,4,UA,MCO,IAH,0,854.0,9
9,3,3,DL,ATL,Other,0,516.0,15
10,13,1,AA,MIA,Other,1,489.0,22
12,2,2,OO,DFW,Other,0,853.0,10
12,19,5,AA,CLT,Other,0,511.0,8
3,1,6,DL,Other,LAX,0,834.0,13
3,10,1,YX,LGA,Other,0,479.0,13
9,3,3,B6,BOS,Other,0,496.0,13
5,6,2,DL,DTW,SLC,0,1481.0,17
8,30,6,AA,EWR,PHX,0,2133.0,10
3,14,5,YX,BOS,Other,1,640.0,20
3,16,7,G4,Other,Other,1,1076.0,15
3,4,2,UA,EWR,Other,0,1034.0,14
11,25,2,AA,Other,CLT,1,157.0,6
9,19,5,OO,SEA,Other,0,172.0,15
6,9,1,F9,MIA,Other,0,1045.0,6
11,30,7,AS,PHX,Other,0,1010.0,20
9,3,3,AA,DFW,Other,0,247.0,21
9,4,4,OO,DEN,Other,0,420.0,9
4,26,6,DL,LAX,MSP,1,1535.0,23
9,25,4,MQ,Other,ORD,0,286.0,18
8,12,2,OO,ORD,Other,0,416.0,10
12,17,3,AA,Other,Other,0,675.0,6
10,10,5,AA,DCA,Other,1,719.0,14
6,5,4,YX,Other,LGA,0,335.0,15
7,25,5,DL,DTW,MSP,0,528.0,19
5,30,5,OO,DTW,Other,0,198.0,12
3,3,1,WN,Other,Other,0,528.0,16
10,19,7,AA,PHX,Other,0,338.0,20
3,28,5,B6,LAX,Other,0,2475.0,23
4,22,2,AA,MIA,Other,1,700.0,20
10,29,3,OH,DCA,Other,0,816.0,8
8,13,3,B6,Other,Other,1,1826.0,18
5,14,3,DL,LAS,SEA,0,867.0,15
9,19,5,YX,Other,EWR,0,642.0,6
5,10,6,NK,Other,Other,0,491.0,16
11,7,5,HA,Other,LAS,0,2762.0,23
12,29,1,DL,MCO,SLC,1,1931.0,16
4,23,3,WN,LAS,SFO,1,414.0,9
2,15,6,UA,Other,SFO,0,1504.0,7
5,5,1,UA,Other,Other,1,325.0,14
9,14,7,DL,ATL,Other,0,526.0,9
11,21,5,NK,IAH,Other,0,305.0,13
3,17,1,WN,DEN,MSP,1,680.0,21
10,8,3,DL,SLC,Other,0,387.0,21
7,11,5,WN,Other,Other,1,1057.0,19
7,19,6,UA,SEA,EWR,0,2402.0,6
5,21,3,WN,Other,Other,0,580.0,16
9,19,5,B6,Other,LAX,0,2475.0,22
10,24,5,AS,Other,Other,0,2253.0,17
3,24,1,DL,ATL,MCO,1,404.0,22
5,31,6,UA,ORD,ATL,0,606.0,10
7,9,3,NK,Other,Other,0,977.0,20
3,26,3,OO,Other,SLC,0,175.0,13
4,4,5,WN,Other,PHX,0,551.0,17
12,17,3,DL,ATL,DCA,0,547.0,7
2,2,7,G4,Other,LAS,0,359.0,9
5,3,6,AA,DFW,Other,0,1172.0,18
1,15,3,WN,Other,LAS,0,345.0,13
11,28,5,DL,Other,BOS,0,1197.0,20
12,11,4,DL,ATL,Other,0,269.0,13
12,12,5,G4,Other,Other,0,880.0,11
8,15,5,OO,Other,DEN,0,752.0,10
1,27,1,AA,Other,CLT,0,507.0,17
12,4,4,MQ,MIA,Other,0,126.0,21
8,21,4,UA,DEN,Other,0,1015.0,10
8,7,4,WN,DCA,Other,1,601.0,15
12,24,3,WN,MCO,Other,0,834.0,6
1,31,5,F9,MSP,MCO,0,1310.0,10
6,28,6,OO,Other,LAX,0,851.0,7
12,28,7,AA,SFO,DFW,0,1464.0,6
11,29,6,WN,Other,Other,0,342.0,7
3,2,7,MQ,DFW,Other,0,848.0,12
3,17,1,OO,SEA,Other,1,93.0,23
1,24,5,WN,DEN,ATL,0,1199.0,12
11,8,6,AA,Other,BOS,0,280.0,21
8,23,6,G4,LAS,Other,0,1210.0,10
6,1,7,WN,Other,Other,0,342.0,10
4,28,1,UA,Other,LAS,0,2065.0,17
1,7,2,UA,LAS,Other,0,2065.0,8
12,8,1,DL,DTW,LAS,0,1749.0,12
5,5,1,YX,Other,LGA,1,599.0,14
12,17,3,OO,Other,SEA,0,696.0,19
7,10,4,DL,MSP,DTW,0,528.0,12
6,14,6,AS,Other,Other,0,261.0,10
5,8,4,UA,DFW,ORD,0,802.0,16
8,15,5,MQ,Other,DFW,0,690.0,15
4,26,6,UA,ORD,Other,0,678.0,18
5,2,5,DL,ATL,Other,0,526.0,10
8,19,2,YX,LGA,Other,1,296.0,20
5,8,4,DL,DCA,ATL,0,547.0,8
3,16,7,DL,Other,ATL,0,1969.0,12
12,20,6,B6,Other,Other,0,829.0,6
12,19,5,WN,Other,Other,0,480.0,7
7,27,7,G4,Other,Other,0,741.0,11
9,12,5,YX,LGA,Other,0,659.0,7
1,31,5,DL,Other,MSP,0,1175.0,14
12,8,1,AA,Other,CLT,1,366.0,11
1,10,5,WN,PHX,DEN,0,602.0,7
5,22,4,AS,SEA,Other,0,1866.0,10
10,6,1,B6,LAX,Other,0,2475.0,14
5,16,5,NK,Other,MCO,0,852.0,6
2,12,3,DL,Other,SEA,0,2306.0,16
8,1,5,UA,DEN,Other,1,472.0,21
7,18,5,WN,DEN,BOS,0,1754.0,18
9,3,3,OO,SEA,Other,0,234.0,17
7,10,4,WN,DEN,Other,1,1491.0,10
12,13,6,DL,Other,ATL,0,164.0,18
8,28,4,HA,Other,Other,0,101.0,18
6,30,1,OO,IAH,Other,1,429.0,12
12,13,6,DL,Other,SEA,0,2639.0,22
4,12,6,AA,CLT,PHX,0,1773.0,16
5,1,4,OH,DCA,Other,1,762.0,15
8,19,2,YX,Other,LGA,0,585.0,7
4,10,4,YX,LGA,BOS,0,184.0,10
9,13,6,WN,Other,Other,0,314.0,10
12,21,7,YX,DCA,EWR,0,199.0,7
2,14,5,AA,DFW,Other,0,1431.0,11
9,14,7,OO,ORD,Other,0,409.0,6
11,25,2,YX,LGA,Other,0,764.0,11
10,26,7,OH,DCA,Other,1,318.0,22
7,22,2,WN,Other,Other,0,390.0,20
6,10,2,AA,DFW,IAH,1,224.0,22
9,4,4,AA,CLT,Other,1,176.0,21
10,10,5,DL,Other,ATL,0,306.0,7
9,21,7,WN,Other,LAS,0,345.0,9
1,2,4,OH,Other,CLT,0,708.0,17
4,27,7,OO,DFW,Other,0,551.0,12
10,17,5,WN,Other,ATL,0,591.0,8
4,24,4,AS,SEA,Other,0,172.0,19
7,5,6,WN,Other,Other,1,1481.0,16
5,7,3,MQ,Other,ORD,0,474.0,10
3,15,6,NK,MCO,Other,0,1246.0,9
4,28,1,DL,ATL,Other,0,332.0,22
8,18,1,AA,Other,ORD,0,678.0,9
7,30,3,DL,Other,ATL,0,106.0,6
1,7,2,OO,ATL,Other,1,106.0,22
8,17,7,AA,PHX,LAS,0,255.0,7
3,2,7,WN,Other,SLC,0,1086.0,18
1,13,1,AS,Other,PHX,1,2552.0,22
8,21,4,MQ,Other,CLT,0,640.0,6
4,23,3,DL,DTW,SEA,1,1927.0,12
9,18,4,F9,ATL,Other,0,516.0,9
5,26,1,DL,MCO,LAX,0,2218.0,20
9,5,5,UA,SFO,SEA,0,679.0,18
10,16,4,DL,MSP,Other,0,1025.0,12
3,11,2,UA,EWR,CLT,0,529.0,7
6,24,2,DL,ATL,Other,0,666.0,23
12,23,2,WN,Other,Other,0,1196.0,13
3,30,7,WN,LAX,LAS,0,236.0,9
4,12,6,F9,MCO,DEN,0,1546.0,18
4,19,6,B6,BOS,Other,1,563.0,8
6,9,1,UA,LAS,DEN,0,628.0,18
6,21,6,AA,CLT,Other,1,361.0,19
8,13,3,UA,ORD,Other,0,1185.0,19
5,16,5,UA,Other,Other,1,1606.0,8
11,1,6,OO,LAX,DEN,0,862.0,8
12,7,7,OO,Other,DEN,0,932.0,13
5,4,7,F9,Other,Other,0,842.0,9
12,26,5,WN,LAX,Other,1,337.0,13
3,27,4,WN,BOS,Other,0,369.0,12
8,8,5,YX,Other,DTW,0,201.0,17
3,16,7,AS,Other,SEA,0,1978.0,7
1,27,1,UA,LAS,EWR,0,2227.0,10
4,3,4,UA,Other,DEN,1,524.0,17
3,2,7,OH,Other,DCA,0,949.0,5
12,15,1,OO,Other,SEA,0,566.0,6
5,16,5,DL,ATL,Other,1,707.0,21
3,14,5,WN,Other,Other,1,480.0,14
9,16,2,DL,Other,LGA,0,1080.0,11
8,1,5,DL,ATL,Other,1,134.0,11
6,18,3,MQ,DFW,Other,0,304.0,16
4,23,3,AA,DFW,Other,1,1471.0,19
12,22,1,G4,Other,Other,0,545.0,12
4,13,7,NK,DFW,Other,0,929.0,15
4,14,1,OO,LAX,Other,0,577.0,13
9,9,2,WN,Other,Other,0,327.0,13
5,12,1,G4,Other,Other,0,1067.0,15
9,8,1,AA,Other,ORD,0,316.0,18
12,26,5,DL,SLC,Other,1,1450.0,9
5,23,5,OO,Other,SFO,0,158.0,18
7,14,1,WN,Other,MIA,0,1109.0,10
8,11,1,AA,SEA,ORD,0,1721.0,6
5,31,6,YX,DCA,LGA,0,214.0,17
10,15,3,AA,LAX,DFW,0,1235.0,18
6,9,1,YX,BOS,Other,1,1010.0,16
3,15,6,AS,Other,PHX,0,1009.0,17
8,24,7,AA,CLT,Other,0,130.0,13
12,22,1,WN,Other,Other,1,491.0,17
5,16,5,OO,DFW,Other,0,674.0,14
12,2,2,WN,Other,Other,0,249.0,15
3,23,7,NK,MCO,Other,1,829.0,17
2,25,2,UA,DEN,Other,0,3414.0,12
2,20,4,OO,Other,Other,0,479.0,15
1,5,7,WN,DEN,Other,0,883.0,13
6,29,7,NK,Other,Other,0,925.0,6
11,15,6,MQ,ORD,Other,0,622.0,20
5,5,1,WN,Other,Other,1,461.0,19
3,28,5,WN,LAS,Other,0,1090.0,6
8,4,1,YX,Other,LGA,0,405.0,17
10,19,7,MQ,Other,ORD,0,272.0,17
3,12,3,AA,Other,DFW,0,1021.0,5
2,24,1,WN,Other,Other,0,302.0,12
1,22,3,DL,Other,BOS,1,612.0,6
11,5,3,WN,Other,Other,0,333.0,10
9,30,2,WN,Other,DEN,1,991.0,14
5,29,4,MQ,Other,DFW,0,597.0,5
4,19,6,AA,CLT,Other,0,1095.0,18
10,9,4,AA,MIA,LGA,0,1096.0,16
11,23,7,OO,SFO,LAX,1,337.0,22
10,8,3,OO,Other,ORD,0,268.0,18
3,15,6,UA,EWR,Other,1,404.0,16
6,1,7,OO,ORD,Other,0,522.0,12
6,12,4,DL,Other,SLC,0,2125.0,0
3,10,1,WN,Other,DCA,1,899.0,18
9,9,2,YX,Other,Other,0,476.0,8
8,19,2,B6,DEN,Other,0,1626.0,11
3,10,1,DL,Other,ATL,0,1892.0,7
4,8,2,NK,DTW,EWR,0,488.0,8
11,22,6,WN,Other,Other,0,562.0,8
3,13,4,DL,SLC,Other,0,1247.0,17
2,28,5,F9,DEN,DTW,1,1123.0,9
9,22,1,NK,LAS,Other,0,1416.0,8
9,19,5,WN,DCA,Other,1,1184.0,20
2,18,2,YX,ORD,Other,0,296.0,12
2,15,6,F9,DFW,Other,0,929.0,5
11,26,3,OO,Other,ORD,1,557.0,15
10,22,3,WN,LAS,DEN,1,628.0,8
7,29,2,AA,LGA,MIA,1,1096.0,18
10,25,6,WN,Other,LAS,0,407.0,12
3,4,2,AS,DTW,SEA,0,1927.0,16
2,21,5,HA,Other,Other,0,100.0,10
9,20,6,WN,Other,ATL,0,591.0,9
6,24,2,DL,Other,ATL,0,240.0,11
3,17,1,OO,Other,DEN,1,627.0,11
3,9,7,AA,LAS,LAX,0,236.0,7
2,20,4,OH,Other,DCA,0,296.0,5
6,15,7,WN,Other,PHX,0,1999.0,6
7,28,1,F9,LGA,ATL,1,762.0,11
6,20,5,B6,DTW,BOS,1,632.0,20
11,19,3,UA,EWR,SFO,0,2565.0,8
12,14,7,DL,Other,MSP,0,1029.0,7
7,29,2,AA,PHX,Other,0,1489.0,16
3,15,6,WN,Other,CLT,1,926.0,14
1,4,6,WN,PHX,Other,0,1972.0,9
4,17,4,UA,IAH,PHX,0,1009.0,12
6,17,2,WN,Other,Other,0,423.0,19
9,13,6,OO,Other,DEN,0,649.0,10
12,3,3,MQ,Other,CLT,0,640.0,7
3,19,3,WN,Other,Other,0,148.0,8
8,15,5,DL,SEA,MSP,0,1399.0,19
6,30,1,DL,LGA,Other,0,1047.0,10
11,9,7,YX,ORD,Other,1,173.0,20
1,8,3,OH,CLT,Other,0,290.0,7
6,1,7,WN,LAS,Other,0,258.0,10
12,19,5,WN,LAS,Other,0,1235.0,10
9,1,1,UA,MSP,ORD,0,334.0,6
3,27,4,DL,Other,SLC,1,630.0,5
9,12,5,MQ,Other,DCA,0,963.0,7
4,27,7,HA,Other,SEA,0,2677.0,21
6,6,5,MQ,Other,DFW,0,1106.0,16
9,7,7,AA,DFW,Other,0,1205.0,18
12,11,4,OO,ORD,Other,0,84.0,19
3,17,1,YX,EWR,Other,1,404.0,12
1,10,5,UA,EWR,Other,0,1023.0,13
1,25,6,OO,DEN,Other,1,125.0,19
2,8,6,DL,ATL,Other,0,782.0,11
7,6,7,DL,Other,ATL,0,1269.0,16
5,18,7,NK,ATL,DFW,0,731.0,6
7,31,4,MQ,DFW,Other,0,848.0,19
7,17,4,DL,Other,LGA,0,1107.0,6
3,31,1,WN,DEN,Other,0,524.0,19
1,24,5,AA,MCO,MIA,0,192.0,11
3,12,3,OO,ORD,Other,0,160.0,17
11,17,1,OO,Other,DEN,0,775.0,7
11,9,7,UA,DEN,MSP,0,680.0,9
2,12,3,AA,Other,SFO,0,2586.0,20
3,1,6,OO,PHX,Other,0,160.0,11
1,24,5,G4,Other,Other,0,1072.0,14
1,31,5,DL,SLC,Other,0,1404.0,9
2,4,2,AS,SEA,DCA,1,2329.0,8
10,27,1,MQ,Other,DFW,0,304.0,16
6,28,6,WN,Other,PHX,0,1999.0,14
2,26,3,WN,Other,Other,0,1036.0,15
3,8,6,AA,DFW,Other,1,733.0,21
7,15,2,WN,LAS,Other,0,2817.0,9
11,22,6,OO,ORD,Other,1,315.0,12
11,27,4,DL,Other,SLC,0,1990.0,6
9,18,4,WN,LAS,Other,0,226.0,13
2,4,2,MQ,Other,MIA,0,204.0,20
12,13,6,WN,Other,Other,1,1313.0,8
11,19,3,UA,EWR,Other,0,748.0,21
10,20,1,NK,DTW,LGA,0,502.0,20
4,22,2,WN,LAX,LAS,0,236.0,5
1,23,4,WN,MSP,DEN,0,680.0,17
11,26,3,F9,Other,DEN,0,1062.0,18
7,19,6,YX,Other,Other,0,665.0,12
4,28,1,AA,IAH,DFW,0,224.0,7
1,26,7,AA,BOS,Other,0,280.0,16
7,18,5,WN,PHX,Other,0,1262.0,5
8,28,4,WN,BOS,Other,0,1047.0,7
12,26,5,B6,Other,LAX,1,2218.0,20
11,16,7,B6,BOS,Other,1,1237.0,14
10,9,4,OH,Other,Other,0,573.0,21
7,2,3,YX,MCO,MIA,1,192.0,17
4,28,1,DL,Other,BOS,0,1185.0,20
4,30,3,WN,Other,LAS,0,1984.0,14
11,24,1,OO,SFO,Other,1,250.0,20
4,21,1,WN,Other,Other,0,997.0,9
6,28,6,UA,IAH,Other,1,3904.0,12
2,24,1,OO,Other,ORD,0,1437.0,8
5,28,3,HA,Other,Other,0,2409.0,12
12,18,4,OO,Other,SLC,0,272.0,19
8,11,1,AA,Other,Other,1,1431.0,9
4,14,1,OO,Other,DEN,0,455.0,17
4,30,3,UA,LAS,IAH,0,1222.0,0
7,28,1,F9,ATL,Other,1,581.0,21
